duration,nr_employed,age,euribor3m,campaign,pdays,cons_conf_idx,day_of_week_wed,education_high.school
1339,5228.1,51,4.962,2,999,-42.7,0,0
313,5099.1,32,1.344,1,999,-46.2,0,0
180,5228.1,35,4.96,4,999,-42.7,0,0
302,5191.0,37,4.857,2,999,-36.4,1,0
29,5228.1,34,4.961,11,999,-41.8,0,1
141,5191.0,53,4.859,1,999,-36.4,0,0
81,5228.1,31,4.963,1,999,-42.7,1,0
149,5228.1,33,4.961,3,999,-41.8,0,0
154,5099.1,30,1.344,1,999,-46.2,0,1
8,5099.1,45,1.244,7,999,-46.2,0,1
164,5228.1,29,4.965,1,999,-36.1,0,0
159,5191.0,31,4.8580000000000005,1,999,-36.4,1,1
372,5228.1,36,4.865,2,999,-41.8,0,0
116,5228.1,39,4.963,2,999,-36.1,0,0
171,5191.0,46,4.857,6,999,-36.4,0,0
412,5191.0,52,4.859,1,999,-36.4,0,0
835,5076.2,22,1.286,2,999,-40.8,0,0
200,4963.6,34,1.046,1,3,-50.8,0,0
126,5228.1,35,4.962,3,999,-42.7,0,0
272,5191.0,56,4.856,1,999,-36.4,0,0
134,5228.1,47,4.961,2,999,-42.7,0,0
167,5228.1,56,4.962,6,999,-42.7,0,1
647,5099.1,31,1.4980000000000002,2,999,-47.1,1,0
1093,5191.0,38,4.86,1,999,-36.4,0,0
5,5195.8,50,4.021,7,999,-42.0,0,0
226,5076.2,26,0.979,2,999,-33.6,1,0
165,5228.1,30,4.963,1,999,-42.7,0,1
523,5191.0,38,4.857,2,999,-36.4,0,0
112,5228.1,45,4.965,2,999,-36.1,0,0
4,5191.0,45,4.855,3,999,-36.4,0,0
72,5195.8,36,4.021,1,999,-42.0,0,0
438,5191.0,56,4.86,5,999,-36.4,0,0
210,5099.1,29,1.405,2,999,-47.1,0,0
299,5099.1,25,1.3130000000000002,3,999,-46.2,0,0
664,5228.1,33,4.966,3,999,-36.1,0,0
141,4963.6,34,1.05,2,999,-50.8,0,0
180,5228.1,30,4.963,3,999,-42.7,0,0
468,5099.1,44,1.405,1,999,-47.1,0,0
252,5076.2,45,1.072,1,999,-33.6,0,0
537,4991.6,27,0.8270000000000001,1,999,-40.3,0,0
892,5099.1,43,1.327,2,999,-46.2,0,1
80,5228.1,55,4.865,3,999,-41.8,0,0
169,4963.6,32,0.879,2,999,-37.5,0,1
482,5195.8,30,4.12,3,999,-42.0,1,0
140,5191.0,52,4.856,1,999,-36.4,0,1
170,5099.1,29,1.264,1,999,-46.2,0,0
187,4991.6,56,0.87,6,999,-40.3,0,0
198,5228.1,40,4.97,3,999,-36.1,0,0
568,5191.0,40,4.859,1,999,-36.4,1,0
451,5099.1,34,1.3130000000000002,3,999,-46.2,0,0
9,4991.6,52,0.7929999999999999,1,999,-40.3,0,1
123,5228.1,53,4.962,2,999,-42.7,0,0
186,5228.1,28,4.963,3,999,-42.7,1,0
104,5099.1,35,1.3130000000000002,4,999,-46.2,0,1
60,5228.1,52,4.967,3,999,-41.8,0,0
203,5191.0,40,4.86,1,999,-36.4,0,0
105,5228.1,45,4.965,2,999,-36.1,0,0
582,5099.1,24,1.25,2,999,-46.2,0,0
18,5099.1,55,1.281,1,999,-46.2,1,0
133,5228.1,30,4.968,1,999,-36.1,0,0
194,5076.2,30,1.262,1,999,-40.8,0,0
177,5191.0,38,4.857,3,999,-36.4,0,0
148,5228.1,53,4.97,1,999,-36.1,0,0
393,5099.1,39,1.445,6,999,-47.1,1,0
346,5099.1,30,1.405,2,999,-47.1,0,0
285,5191.0,36,4.857,2,999,-36.4,0,0
74,5195.8,47,4.343,1,999,-42.0,0,0
8,5099.1,35,1.2990000000000002,5,999,-46.2,0,0
637,5099.1,23,1.405,1,999,-47.1,0,1
193,5228.1,32,4.963,2,999,-42.7,0,0
128,5228.1,29,4.963,2,999,-36.1,0,1
263,5191.0,37,4.86,4,999,-36.4,0,0
144,5195.8,36,4.1530000000000005,1,999,-42.0,0,0
180,5017.5,21,0.7140000000000001,3,3,-30.1,0,0
111,5228.1,32,4.963,4,999,-36.1,0,1
236,5099.1,48,1.2990000000000002,1,999,-46.2,0,0
172,5191.0,54,4.856,2,999,-36.4,0,0
104,5191.0,25,4.8580000000000005,2,999,-36.4,0,1
96,5228.1,49,4.97,1,999,-36.1,0,0
282,5099.1,58,1.415,2,999,-47.1,1,0
112,5017.5,26,0.7190000000000001,1,999,-30.1,1,1
89,5195.8,55,4.021,2,999,-42.0,0,0
82,5228.1,35,4.96,4,999,-41.8,0,0
498,5099.1,52,1.266,1,12,-46.2,0,0
248,5191.0,34,4.856,2,999,-36.4,0,0
218,5099.1,33,1.25,4,999,-46.2,0,0
42,5228.1,48,4.962,1,999,-42.7,1,0
49,5099.1,34,1.405,5,999,-47.1,0,0
110,5228.1,45,4.968,3,999,-36.1,0,0
669,5099.1,33,1.25,1,999,-46.2,0,0
198,5191.0,38,4.864,1,999,-36.4,0,0
378,5228.1,59,4.967,4,999,-36.1,1,0
86,5191.0,46,4.856,4,999,-36.4,0,0
94,5228.1,43,4.962,6,999,-36.1,0,0
264,5195.8,41,4.12,2,999,-42.0,1,0
111,5191.0,45,4.855,1,999,-36.4,0,0
155,5099.1,39,1.327,1,999,-46.2,0,0
147,5099.1,35,1.291,4,999,-46.2,0,1
501,5228.1,33,4.963,1,999,-36.1,0,0
75,5017.5,35,0.722,2,999,-30.1,0,0
93,5228.1,50,4.964,1,999,-36.1,1,0
459,5228.1,59,4.962,7,999,-42.7,0,0
121,5228.1,45,4.963,2,999,-42.7,0,0
1720,5228.1,57,4.962,4,999,-42.7,0,0
369,5191.0,33,4.855,2,999,-36.4,0,0
216,5228.1,25,4.957,2,999,-42.7,0,0
49,5228.1,45,4.961,3,999,-42.7,0,0
333,5228.1,30,4.961,19,999,-42.7,0,0
26,5228.1,40,4.959,29,999,-41.8,1,0
607,5008.7,74,0.653,2,999,-34.8,0,0
107,5191.0,47,4.857,3,999,-36.4,0,0
89,5228.1,48,4.8660000000000005,1,999,-41.8,0,1
175,5228.1,38,4.966,1,999,-36.1,0,0
1532,5228.1,49,4.963,1,999,-36.1,0,0
154,5191.0,36,4.857,2,999,-36.4,0,1
751,5228.1,39,4.962,2,999,-42.7,0,0
215,5191.0,40,4.859,1,999,-36.4,0,0
80,5076.2,32,0.8540000000000001,2,999,-31.4,1,0
95,5017.5,40,0.7140000000000001,1,7,-30.1,0,0
68,5099.1,30,1.3130000000000002,1,999,-46.2,0,0
163,5228.1,39,4.968,1,999,-36.1,0,0
102,5195.8,35,4.021,1,999,-42.0,0,0
46,5228.1,40,4.959,4,999,-41.8,0,0
128,5099.1,41,1.291,1,999,-46.2,0,0
290,5099.1,32,1.327,1,999,-46.2,0,0
88,5228.1,53,4.962,9,999,-42.7,0,0
93,5228.1,60,4.965,3,999,-36.1,0,0
221,5228.1,28,4.963,2,999,-42.7,1,1
329,5195.8,41,4.0760000000000005,2,999,-42.0,0,0
256,5228.1,32,4.963,1,999,-36.1,0,0
73,5099.1,39,1.483,1,999,-47.1,0,0
192,4991.6,28,0.8759999999999999,1,999,-40.3,0,1
660,5228.1,25,4.963,1,999,-42.7,0,0
138,5228.1,42,4.964,1,999,-36.1,1,1
146,5228.1,60,4.97,3,999,-36.1,0,0
132,5099.1,54,1.334,1,999,-46.2,1,0
130,5099.1,45,1.405,3,999,-47.1,0,0
147,5228.1,41,4.961,1,999,-41.8,0,0
139,5191.0,45,4.857,6,999,-36.4,0,0
204,5191.0,31,4.856,2,999,-36.4,0,0
95,5099.1,52,1.405,2,999,-47.1,0,0
305,5191.0,52,4.859,3,999,-36.4,1,0
133,5099.1,36,1.334,1,999,-46.2,1,0
219,5099.1,38,1.327,2,999,-46.2,0,0
79,5076.2,43,0.838,2,3,-31.4,0,1
34,5228.1,54,4.967,16,999,-41.8,0,0
580,5191.0,35,4.857,2,999,-36.4,0,0
202,5191.0,45,4.855,2,999,-36.4,0,0
473,5076.2,34,0.861,1,999,-31.4,0,0
276,5099.1,44,1.405,2,999,-47.1,0,1
106,5099.1,42,1.3130000000000002,1,999,-46.2,0,1
123,5228.1,40,4.968,3,999,-36.1,0,0
92,5228.1,49,4.962,1,999,-42.7,0,0
387,5195.8,37,4.191,1,999,-42.0,0,1
59,5191.0,57,4.864,3,999,-36.4,0,0
78,5076.2,47,1.26,1,999,-40.8,1,0
670,5195.8,51,4.12,1,999,-42.0,1,0
148,5228.1,30,4.959,1,999,-41.8,1,0
975,5228.1,39,4.964,2,999,-36.1,1,0
585,5191.0,43,4.857,3,999,-36.4,1,1
187,5099.1,28,1.405,1,999,-47.1,0,0
44,5099.1,33,1.392,3,999,-47.1,0,1
71,5228.1,35,4.961,1,999,-41.8,0,0
72,5228.1,48,4.96,2,999,-42.7,0,1
216,5099.1,49,1.365,2,999,-47.1,0,1
269,5099.1,27,1.56,1,999,-50.0,0,0
923,5076.2,38,0.884,1,999,-31.4,0,0
395,5191.0,35,4.8580000000000005,2,999,-36.4,1,0
112,5191.0,33,4.86,1,999,-36.4,0,0
149,5099.1,34,1.25,7,999,-46.2,0,0
283,5228.1,35,4.968,16,999,-42.7,0,1
93,5017.5,72,0.715,2,999,-30.1,1,0
194,5228.1,57,4.962,24,999,-42.7,0,0
52,5228.1,34,4.957,7,999,-42.7,1,0
352,5076.2,24,1.26,2,999,-40.8,0,1
378,5099.1,35,1.405,1,999,-47.1,0,0
97,5195.8,31,4.1530000000000005,2,999,-42.0,0,1
65,5228.1,26,4.961,1,999,-42.7,0,0
239,5228.1,53,4.957,2,999,-42.7,0,0
414,5228.1,33,4.957,6,999,-42.7,0,0
122,5195.8,38,4.12,2,999,-42.0,1,0
18,5228.1,49,4.96,1,999,-42.7,0,0
58,5228.1,50,4.864,1,999,-41.8,0,1
144,5228.1,50,4.963,1,999,-42.7,0,0
250,5191.0,38,4.857,1,999,-36.4,0,0
323,5228.1,59,4.965,2,999,-36.1,0,0
232,5191.0,35,4.856,3,999,-36.4,0,0
369,5228.1,48,4.965,4,999,-36.1,0,0
207,5228.1,26,4.957,1,999,-42.7,0,0
30,5099.1,38,1.2990000000000002,4,999,-46.2,0,0
99,5099.1,34,1.27,2,3,-46.2,1,0
184,5228.1,36,4.957,3,999,-42.7,0,0
159,5099.1,34,1.264,1,999,-46.2,0,0
148,5076.2,26,0.908,4,999,-33.6,0,0
163,5191.0,30,4.857,4,999,-36.4,0,0
119,5099.1,50,1.41,1,10,-47.1,0,0
315,5191.0,32,4.86,1,999,-36.4,0,0
219,5191.0,37,4.855,2,999,-36.4,0,0
190,5228.1,46,4.96,1,999,-42.7,0,0
131,5228.1,39,4.865,2,999,-41.8,0,0
1082,5228.1,34,4.962,1,999,-42.7,0,0
125,5228.1,28,4.947,2,999,-41.8,0,0
73,5228.1,44,4.962,5,999,-42.7,0,1
56,5099.1,36,1.327,1,999,-46.2,0,0
166,5195.8,29,4.0760000000000005,3,999,-42.0,0,0
507,5228.1,23,4.962,2,999,-41.8,1,0
394,5017.5,41,0.7709999999999999,2,999,-29.8,0,0
35,5195.8,49,4.021,1,999,-42.0,0,0
177,5228.1,33,4.959,8,999,-41.8,1,1
251,5228.1,37,4.964,3,999,-36.1,1,0
250,5099.1,38,1.405,2,999,-47.1,0,1
467,4963.6,24,1.0490000000000002,3,6,-50.8,0,0
116,5228.1,44,4.967,5,999,-36.1,1,0
444,5228.1,36,4.965,3,999,-36.1,0,0
221,5195.8,50,4.12,5,999,-42.0,1,0
106,5228.1,56,4.965,1,999,-36.1,1,0
347,5191.0,41,4.86,1,999,-36.4,0,0
206,5195.8,50,4.12,2,999,-42.0,1,0
1408,5228.1,36,4.964,3,999,-36.1,1,0
802,5099.1,26,1.2990000000000002,2,999,-46.2,0,0
59,5195.8,36,4.1530000000000005,1,999,-42.0,0,0
110,5228.1,50,4.962,1,999,-42.7,0,0
533,5195.8,35,4.0760000000000005,2,999,-42.0,0,0
216,5191.0,35,4.857,2,999,-36.4,0,1
498,5191.0,40,4.864,4,999,-36.4,0,1
200,5191.0,32,4.86,1,999,-36.4,0,1
146,5228.1,40,4.961,2,999,-41.8,0,0
15,5099.1,38,1.244,9,999,-46.2,0,0
107,5228.1,50,4.965,2,999,-36.1,0,0
65,5191.0,38,4.856,1,999,-36.4,0,0
133,5099.1,32,1.25,4,999,-46.2,0,1
58,5228.1,38,4.965,1,999,-36.1,1,0
143,5228.1,29,4.964,3,999,-36.1,1,1
250,5099.1,54,1.25,1,999,-46.2,0,0
80,5228.1,59,4.964,1,999,-36.1,1,0
211,5099.1,31,1.365,1,999,-47.1,0,0
962,5191.0,34,4.857,1,999,-36.4,0,1
129,5228.1,30,4.964,3,999,-36.1,1,0
69,5228.1,58,4.968,7,999,-42.7,0,0
618,5228.1,40,4.968,2,999,-36.1,0,0
180,5076.2,43,0.8690000000000001,1,6,-31.4,0,0
26,5228.1,52,4.961,2,999,-41.8,0,0
152,5228.1,31,4.963,4,999,-42.7,1,0
307,5228.1,35,4.968,4,999,-42.7,0,0
420,5228.1,31,4.961,3,999,-42.7,0,0
484,5099.1,39,1.479,1,999,-47.1,0,1
8,5099.1,43,1.405,2,999,-47.1,0,0
206,5099.1,54,1.291,6,999,-46.2,0,0
268,5099.1,29,1.405,1,999,-47.1,0,0
121,5228.1,38,4.963,1,999,-42.7,0,1
143,5099.1,39,1.3130000000000002,2,999,-46.2,0,0
290,5228.1,28,4.864,3,999,-41.8,0,1
254,5195.8,56,4.021,5,999,-42.0,0,1
67,5191.0,31,4.8580000000000005,5,999,-36.4,1,0
48,5191.0,45,4.859,1,999,-36.4,1,0
159,5076.2,36,0.8490000000000001,1,3,-31.4,0,1
646,5228.1,38,4.961,4,999,-42.7,0,0
17,5099.1,36,1.405,4,999,-47.1,0,0
0,5099.1,53,1.479,3,999,-47.1,0,1
337,5191.0,33,4.859,1,999,-36.4,1,0
290,5195.8,31,4.0760000000000005,1,999,-42.0,0,1
10,5228.1,48,4.959,4,999,-41.8,0,0
670,5099.1,33,1.344,2,999,-46.2,0,0
192,5195.8,41,4.12,1,999,-42.0,1,0
79,5228.1,28,4.963,8,999,-42.7,1,1
178,5099.1,33,1.266,7,999,-46.2,0,0
112,5076.2,25,0.873,1,999,-31.4,0,0
58,5228.1,41,4.97,2,999,-36.1,0,0
407,4991.6,22,0.7040000000000001,1,3,-39.8,1,0
409,5191.0,35,4.857,2,999,-36.4,0,0
116,5099.1,37,1.405,3,999,-47.1,0,0
223,5099.1,44,1.25,2,999,-46.2,0,1
159,5099.1,32,1.614,2,999,-50.0,0,0
542,5099.1,44,1.405,3,999,-47.1,0,0
114,5099.1,42,1.3130000000000002,7,999,-46.2,0,0
822,5076.2,54,0.908,6,13,-33.6,0,0
612,5228.1,57,4.966,3,999,-36.1,0,0
156,5228.1,45,4.966,4,999,-36.1,0,0
746,5228.1,56,4.865,2,999,-41.8,0,0
436,5228.1,33,4.959,4,999,-42.7,0,0
146,5228.1,47,4.966,1,999,-36.1,0,0
695,5228.1,28,4.963,1,999,-42.7,1,0
756,5195.8,53,4.1530000000000005,1,999,-42.0,0,0
1563,4991.6,29,0.7020000000000001,1,6,-39.8,0,0
808,5228.1,29,4.96,1,999,-42.7,0,0
355,5195.8,51,4.12,2,999,-42.0,1,1
835,5228.1,39,4.96,4,999,-42.7,0,0
73,5228.1,30,4.962,3,999,-36.1,0,0
89,5195.8,43,4.1530000000000005,1,999,-42.0,0,0
23,5195.8,46,4.0760000000000005,1,999,-42.0,0,0
138,5228.1,34,4.97,1,999,-36.1,0,0
159,5228.1,32,4.965,1,999,-36.1,1,0
78,5228.1,33,4.967,3,999,-41.8,0,1
141,5228.1,39,4.967,3,999,-41.8,0,1
237,5191.0,48,4.855,2,999,-36.4,0,0
202,5191.0,53,4.857,1,999,-36.4,0,0
182,5228.1,41,4.97,3,999,-36.1,0,0
68,5099.1,27,1.266,3,999,-46.2,0,0
717,5191.0,35,4.8580000000000005,3,999,-36.4,1,0
233,5191.0,31,4.859,1,999,-36.4,0,0
143,5191.0,30,4.856,3,999,-36.4,1,0
51,5195.8,32,4.021,2,999,-42.0,0,0
209,5191.0,45,4.857,1,999,-36.4,0,0
109,5099.1,35,1.405,3,999,-47.1,0,0
174,5195.8,50,4.1530000000000005,3,999,-42.0,0,1
15,5228.1,31,4.959,4,999,-41.8,0,0
109,5228.1,41,4.968,1,999,-36.1,0,0
255,5228.1,24,4.957,2,999,-42.7,1,0
131,5228.1,60,4.962,7,999,-42.7,0,0
94,5099.1,46,1.405,7,999,-47.1,1,0
290,5099.1,33,1.3130000000000002,1,999,-46.2,0,0
65,5099.1,32,1.479,1,999,-47.1,0,1
237,5228.1,43,4.958,1,999,-41.8,0,0
139,5228.1,58,4.961,2,999,-42.7,0,0
144,5228.1,32,4.962,2,999,-42.7,0,0
435,5195.8,39,4.1530000000000005,1,999,-42.0,0,0
126,5228.1,24,4.962,4,999,-41.8,1,0
464,5228.1,59,4.962,1,999,-42.7,0,0
77,5191.0,50,4.859,1,999,-36.4,0,0
106,5228.1,49,4.961,12,999,-42.7,0,0
204,5099.1,33,1.25,3,999,-46.2,0,0
170,5228.1,44,4.963,2,999,-42.7,0,0
485,5076.2,34,0.873,3,4,-31.4,0,0
73,5228.1,31,4.961,1,999,-41.8,0,0
430,5228.1,32,4.958,2,999,-42.7,0,0
110,5228.1,33,4.961,5,999,-42.7,0,0
157,5195.8,34,4.12,1,999,-42.0,1,0
182,5023.5,71,0.7140000000000001,1,999,-33.0,0,0
278,5195.8,29,4.0760000000000005,4,999,-42.0,0,1
320,5191.0,37,4.859,2,999,-36.4,0,0
241,5099.1,28,1.41,1,999,-47.1,0,0
858,5099.1,24,1.25,3,999,-46.2,0,1
297,5228.1,48,4.962,3,999,-42.7,0,0
131,5228.1,28,4.96,2,999,-41.8,0,1
285,5099.1,36,1.3130000000000002,1,999,-46.2,0,0
57,5191.0,31,4.864,2,999,-36.4,0,0
29,5099.1,58,1.344,6,999,-46.2,0,1
131,5228.1,38,4.962,1,999,-42.7,1,0
80,5228.1,33,4.963,2,999,-42.7,0,1
16,5228.1,53,4.959,20,999,-41.8,0,0
351,5076.2,35,1.26,6,999,-40.8,0,0
111,5228.1,54,4.947,2,999,-41.8,0,0
225,5228.1,53,4.963,2,999,-36.1,0,0
219,5228.1,55,4.963,1,999,-42.7,1,0
703,5099.1,50,1.291,4,999,-46.2,0,0
40,5191.0,32,4.856,1,999,-36.4,0,0
1089,5228.1,37,4.963,2,999,-42.7,1,1
136,5195.8,30,4.1530000000000005,2,999,-42.0,0,0
39,5228.1,29,4.967,4,999,-41.8,0,0
208,5076.2,31,1.266,1,999,-40.8,0,0
123,5099.1,46,1.2990000000000002,2,999,-46.2,0,0
489,5099.1,27,1.2990000000000002,2,999,-46.2,0,0
96,5228.1,37,4.962,1,999,-42.7,0,0
132,5191.0,59,4.857,2,999,-36.4,0,0
91,5099.1,28,1.291,1,999,-46.2,0,1
218,5099.1,37,1.41,1,999,-47.1,0,0
412,5099.1,44,1.415,2,999,-47.1,1,0
1545,5228.1,56,4.961,1,999,-42.7,0,0
204,5228.1,43,4.959,1,999,-41.8,1,0
324,5191.0,27,4.857,3,999,-36.4,0,0
24,5228.1,43,4.96,3,999,-42.7,0,0
88,5228.1,54,4.965,1,999,-36.1,1,0
28,5228.1,56,4.968,21,999,-42.7,0,0
60,5228.1,50,4.962,6,999,-42.7,0,0
106,5228.1,40,4.968,2,999,-42.7,0,0
155,5099.1,38,1.334,5,999,-46.2,1,0
102,5099.1,31,1.365,1,999,-47.1,0,0
101,5228.1,55,4.865,2,999,-41.8,0,0
515,5099.1,57,1.405,1,999,-47.1,0,0
296,5191.0,36,4.856,1,999,-36.4,0,0
218,5191.0,36,4.855,2,999,-36.4,0,0
18,5228.1,58,4.959,2,999,-41.8,0,0
228,5228.1,32,4.864,8,999,-41.8,1,0
299,5228.1,58,4.963,2,999,-36.1,0,0
167,5195.8,33,4.827,1,999,-40.4,1,0
518,5017.5,59,0.737,2,6,-26.9,0,0
87,5195.8,51,4.12,2,999,-42.0,1,0
90,5228.1,25,4.963,1,999,-42.7,1,1
691,5099.1,30,1.266,1,999,-46.2,0,0
205,5191.0,30,4.856,3,999,-36.4,0,0
346,5191.0,26,4.857,2,999,-36.4,0,0
103,5228.1,47,4.965,2,999,-36.1,0,0
61,5195.8,36,4.0760000000000005,3,999,-42.0,0,0
363,5228.1,44,4.965,5,999,-36.1,0,0
91,5228.1,32,4.96,9,999,-42.7,0,0
263,5008.7,46,0.6459999999999999,1,10,-34.8,0,0
396,4991.6,63,0.885,2,999,-40.3,0,0
299,5228.1,33,4.96,1,999,-42.7,0,0
123,5191.0,35,4.857,2,999,-36.4,0,1
298,5191.0,36,4.864,3,999,-36.4,0,0
95,5228.1,50,4.962,4,999,-36.1,0,1
143,5228.1,56,4.967,2,999,-41.8,0,0
243,5228.1,29,4.955,2,999,-41.8,0,0
99,5017.5,67,0.7140000000000001,1,999,-30.1,0,0
399,5228.1,33,4.965,2,999,-36.1,1,0
133,5099.1,31,1.2990000000000002,3,999,-46.2,0,0
570,5228.1,36,4.962,2,999,-42.7,1,0
139,5099.1,36,1.3130000000000002,1,999,-46.2,0,0
124,5228.1,56,4.968,3,999,-36.1,0,0
54,5228.1,33,4.963,3,999,-36.1,0,0
7,5099.1,38,1.405,4,999,-47.1,0,0
679,5023.5,46,0.706,1,999,-33.0,0,0
93,5195.8,51,4.1530000000000005,1,999,-42.0,0,0
149,5228.1,30,4.963,1,999,-42.7,1,1
158,5228.1,28,4.961,5,999,-42.7,0,1
104,5191.0,29,4.857,4,999,-36.4,1,0
97,5228.1,27,4.958,1,999,-42.7,0,1
323,5099.1,38,1.2990000000000002,1,999,-46.2,0,1
99,5017.5,33,0.743,3,3,-26.9,0,0
122,5228.1,41,4.963,1,999,-42.7,1,0
350,5017.5,25,0.7140000000000001,5,3,-30.1,0,0
305,5228.1,29,4.962,3,999,-42.7,0,0
80,5228.1,45,4.967,1,999,-36.1,1,0
55,5228.1,31,4.965,3,999,-36.1,0,0
281,5017.5,59,0.797,3,3,-29.8,0,0
124,5099.1,28,1.531,1,999,-50.0,0,0
1834,5228.1,33,4.968,1,999,-36.1,0,0
1027,5228.1,32,4.958,1,999,-42.7,0,0
140,5228.1,29,4.965,1,999,-36.1,0,0
1669,5228.1,36,4.962,2,999,-42.7,0,0
111,5228.1,24,4.947,3,999,-41.8,0,0
503,5191.0,52,4.857,2,999,-36.4,0,1
139,5099.1,55,1.291,2,999,-46.2,0,1
45,5191.0,50,4.857,1,999,-36.4,0,1
25,5228.1,46,4.96,1,999,-41.8,0,0
244,5228.1,41,4.947,1,999,-41.8,0,0
144,5191.0,34,4.8580000000000005,2,999,-36.4,0,0
579,5191.0,59,4.857,2,999,-36.4,0,1
205,5228.1,30,4.963,1,999,-36.1,0,0
95,5017.5,39,0.7390000000000001,1,999,-26.9,0,1
147,5228.1,59,4.962,2,999,-36.1,0,1
112,5099.1,27,1.291,2,999,-46.2,0,1
986,5195.8,33,4.0760000000000005,6,999,-42.0,0,0
142,5195.8,40,4.0760000000000005,3,999,-42.0,0,0
76,5228.1,37,4.966,2,999,-36.1,0,1
114,5228.1,26,4.96,2,999,-42.7,0,1
678,5228.1,26,4.959,2,999,-42.7,0,1
334,5099.1,26,1.41,2,999,-47.1,0,0
172,5191.0,41,4.857,1,999,-36.4,0,0
157,5228.1,28,4.962,3,999,-42.7,0,1
232,5191.0,31,4.857,5,999,-36.4,0,0
178,5195.8,55,4.0760000000000005,1,999,-42.0,0,0
482,5228.1,28,4.96,3,999,-42.7,0,0
71,5099.1,33,1.435,1,999,-47.1,0,0
72,5228.1,41,4.963,2,999,-42.7,1,1
563,5228.1,46,4.961,2,999,-41.8,0,0
55,5228.1,48,4.968,6,999,-42.7,0,0
971,5076.2,47,1.206,2,999,-40.8,0,0
431,5228.1,59,4.965,5,999,-36.1,0,0
189,5228.1,48,4.96,2,999,-41.8,0,1
319,5191.0,35,4.857,4,999,-36.4,0,1
254,5099.1,33,1.405,2,999,-47.1,0,0
191,5228.1,52,4.962,1,999,-42.7,0,0
74,5228.1,36,4.96,7,999,-42.7,0,1
178,5099.1,33,1.25,1,999,-46.2,0,1
69,5228.1,40,4.864,1,999,-41.8,1,0
993,5076.2,38,1.286,4,3,-40.8,0,0
45,5228.1,29,4.959,1,999,-41.8,0,0
393,5228.1,47,4.962,3,999,-42.7,0,1
101,5195.8,30,4.12,1,999,-42.0,1,1
42,5099.1,30,1.405,3,999,-47.1,0,0
357,5191.0,33,4.857,1,999,-36.4,1,1
153,5099.1,28,1.291,1,999,-46.2,0,0
227,5228.1,35,4.864,1,999,-41.8,0,0
201,4963.6,65,1.025,5,3,-49.5,0,1
131,5099.1,42,1.266,2,999,-46.2,0,0
158,5076.2,24,0.851,1,999,-31.4,0,0
318,5099.1,33,1.334,1,999,-46.2,1,0
562,5008.7,34,0.654,3,999,-34.8,0,0
171,5228.1,45,4.961,4,999,-41.8,0,0
119,5099.1,38,1.25,1,999,-46.2,0,0
780,5099.1,22,1.365,1,999,-47.1,0,1
468,5228.1,29,4.968,3,999,-42.7,0,1
207,5228.1,36,4.957,9,999,-42.7,0,0
121,4991.6,27,0.767,3,999,-39.8,1,0
180,5191.0,28,4.856,1,999,-36.4,0,1
209,5191.0,37,4.856,2,999,-36.4,1,0
156,5228.1,33,4.963,1,999,-36.1,0,0
299,5195.8,35,4.12,2,999,-42.0,1,0
193,5099.1,38,1.281,3,999,-46.2,1,0
356,5099.1,75,1.405,2,999,-47.1,0,0
192,5076.2,51,0.838,1,6,-31.4,0,1
273,5191.0,29,4.86,3,999,-36.4,0,0
192,5191.0,42,4.86,1,999,-36.4,0,0
603,5191.0,27,4.857,1,999,-36.4,0,0
146,5228.1,47,4.965,7,999,-36.1,0,0
287,5099.1,36,1.354,2,999,-46.2,0,0
172,5017.5,40,0.813,4,999,-29.8,1,0
26,5099.1,38,1.281,1,999,-46.2,1,0
137,5195.8,40,4.1530000000000005,1,999,-42.0,0,0
238,5017.5,23,0.754,1,4,-26.9,0,0
136,5099.1,34,1.726,1,999,-50.0,0,0
134,5228.1,30,4.964,1,999,-36.1,1,0
105,5191.0,48,4.8580000000000005,2,999,-36.4,0,0
58,5228.1,56,4.967,3,999,-36.1,1,0
53,5228.1,50,4.962,1,999,-42.7,0,0
63,5228.1,58,4.959,15,999,-41.8,0,0
248,5228.1,27,4.961,1,999,-41.8,0,0
82,5191.0,54,4.86,2,999,-36.4,0,0
160,5228.1,32,4.964,1,999,-36.1,0,1
518,5195.8,37,4.0760000000000005,2,999,-42.0,0,1
176,5195.8,42,4.191,1,999,-42.0,0,0
101,5191.0,38,4.856,1,999,-36.4,1,0
91,5228.1,59,4.964,1,999,-36.1,0,0
1182,5099.1,43,1.291,1,999,-46.2,0,0
371,5228.1,31,4.962,2,999,-41.8,1,0
289,5099.1,40,1.405,1,999,-47.1,0,0
223,5228.1,39,4.963,6,999,-36.1,0,0
46,5228.1,40,4.96,2,999,-42.7,0,1
55,5228.1,55,4.968,8,999,-42.7,0,0
85,5191.0,35,4.857,2,999,-36.4,0,0
9,5228.1,28,4.959,2,999,-41.8,0,0
91,5191.0,56,4.857,3,999,-36.4,1,0
71,5228.1,38,4.961,2,999,-42.7,0,0
256,5228.1,50,4.963,3,999,-36.1,0,0
282,5099.1,47,1.27,1,999,-46.2,1,1
335,5228.1,56,4.961,2,999,-42.7,0,0
139,5017.5,68,0.741,1,999,-29.8,0,0
103,5228.1,42,4.966,5,999,-36.1,0,0
120,5228.1,39,4.963,1,999,-42.7,0,0
406,5076.2,24,1.26,2,999,-40.8,1,0
70,5228.1,28,4.961,3,999,-41.8,0,0
233,5076.2,34,0.873,1,999,-31.4,0,0
